question_id,title,body,tags,creation_date,score,view_count,answer_count,is_answered
236129,How do I iterate over the words of a string?,"<p>How do I iterate over the words of a string composed of words separated by whitespace?</p>
<p>Note that I'm not interested in C string functions or that kind of character manipulation/access. I prefer elegance over efficiency. My current solution:</p>
<pre><code>#include &lt;iostream&gt;
#include &lt;sstream&gt;
#include &lt;string&gt;

using namespace std;

int main() {
    string s = &quot;Somewhere down the road&quot;;
    istringstream iss(s);

    do {
        string subs;
        iss &gt;&gt; subs;
        cout &lt;&lt; &quot;Substring: &quot; &lt;&lt; subs &lt;&lt; endl;
    } while (iss);
}
</code></pre>
","['c++', 'string', 'split']",1224925101,3383,2415102,85,True
171251,How can I merge properties of two JavaScript objects?,"<p>I need to be able to merge two (very simple) JavaScript objects at runtime. For example I'd like to:</p>
<pre><code>var obj1 = { food: 'pizza', car: 'ford' }
var obj2 = { animal: 'dog' }

obj1.merge(obj2);

//obj1 now has three properties: food, car, and animal
</code></pre>
<p>Is there a built in way to do this? I do not need recursion, and I do not need to merge functions, just methods on flat objects.</p>
","['javascript', 'javascript-objects']",1223166654,3370,2091812,69,True
20035101,"Why does my JavaScript code receive a &quot;No &#39;Access-Control-Allow-Origin&#39; header is present on the requested resource&quot; error, while Postman does not?","<blockquote>
<p><strong>Mod note</strong>: This question is about why <code>XMLHttpRequest</code>/<code>fetch</code>/etc. on the browser are subject to the Same Access Policy restrictions (you get errors mentioning CORB or CORS) while Postman is not. This question is <strong>not</strong> about how to fix a &quot;No 'Access-Control-Allow-Origin'...&quot; error. It's about why they happen.</p>
</blockquote>
<blockquote>
<p><strong>Please stop posting</strong>:</p>
<ul>
<li>CORS configurations for every language/framework under the sun. Instead <a href=""https://stackoverflow.com/search?q=how+to+enable+CORS+is%3Aquestion&amp;mixed=1"">find your relevant language/framework's question</a>.</li>
<li>3rd party services that allow a request to circumvent CORS</li>
<li>Command line options for turning off CORS for various browsers</li>
</ul>
</blockquote>
<hr />
<p>I am trying to do authorization using <a href=""http://en.wikipedia.org/wiki/JavaScript"" rel=""noreferrer"">JavaScript</a> by connecting to the <a href=""http://en.wikipedia.org/wiki/Representational_state_transfer#RESTful_web_services"" rel=""noreferrer"">RESTful</a> <a href=""http://en.wikipedia.org/wiki/Application_programming_interface"" rel=""noreferrer"">API</a> built-in <a href=""https://en.wikipedia.org/wiki/Flask_%28web_framework%29"" rel=""noreferrer"">Flask</a>. However, when I make the request, I get the following error:</p>
<pre class=""lang-js prettyprint-override""><code>XMLHttpRequest cannot load http://myApiUrl/login. 
No 'Access-Control-Allow-Origin' header is present on the requested resource. 
Origin 'null' is therefore not allowed access.
</code></pre>
<p>I know that the API or remote resource must set the header, but why did it work when I made the request via the Chrome extension <a href=""https://chrome.google.com/webstore/detail/postman/fhbjgbiflinjbdggehcddcbncdddomop"" rel=""noreferrer"">Postman</a>?</p>
<p>This is the request code:</p>
<pre class=""lang-js prettyprint-override""><code>$.ajax({
  type: 'POST',
  dataType: 'text',
  url: api,
  username: 'user',
  password: 'pass',
  crossDomain: true,
  xhrFields: {
    withCredentials: true,
  },
})
  .done(function (data) {
    console.log('done');
  })
  .fail(function (xhr, textStatus, errorThrown) {
    alert(xhr.responseText);
    alert(textStatus);
  });
</code></pre>
","['javascript', 'jquery', 'cors', 'postman', 'same-origin-policy']",1384716546,3361,6538757,16,True
2612802,How do I clone a list so that it doesn&#39;t change unexpectedly after assignment?,"<p>While using <code>new_list = my_list</code>, any modifications to <code>new_list</code> changes <code>my_list</code> every time. Why is this, and how can I clone or copy the list to prevent it? For example:</p>
<pre><code>&gt;&gt;&gt; my_list = [1, 2, 3]
&gt;&gt;&gt; new_list = my_list
&gt;&gt;&gt; new_list.append(4)
&gt;&gt;&gt; my_list
[1, 2, 3, 4]
</code></pre>
","['python', 'list', 'clone', 'mutable']",1270889386,3360,2270803,25,True
4775722,How can I check if an object is an array?,"<p>I'm trying to write a function that either accepts a list of strings, or a single string. If it's a string, then I want to convert it to an array with just the one item so I can loop over it without fear of an error.</p>
<p>So how do I check if the variable is an array?</p>
","['javascript', 'arrays', 'javascript-objects']",1295808784,3355,2109528,51,True
986006,How do I pass a variable by reference?,"<p>I wrote this class for testing:</p>
<pre><code>class PassByReference:
    def __init__(self):
        self.variable = 'Original'
        self.change(self.variable)
        print(self.variable)

    def change(self, var):
        var = 'Changed'
</code></pre>
<p>When I tried creating an instance, the output was <code>Original</code>. So it seems like parameters in Python are passed by value. Is that correct? How can I modify the code to get the effect of pass-by-reference, so that the output is <code>Changed</code>?</p>
<hr />
<p><sub>Sometimes people are surprised that code like <code>x = 1</code>, where <code>x</code> is a parameter name, doesn't impact on the caller's argument, but code like <code>x[0] = 1</code> does. This happens because <em>item assignment</em> and <em>slice assignment</em> are ways to <strong>mutate</strong> an existing object, rather than reassign a variable, despite the <code>=</code> syntax. See <a href=""https://stackoverflow.com/questions/575196/"">Why can a function modify some arguments as perceived by the caller, but not others?</a> for details.</sub></p>
<p><sub>See also <a href=""https://stackoverflow.com/questions/373419/"">What&#39;s the difference between passing by reference vs. passing by value?</a> for important, language-agnostic terminology discussion.</sub></p>
","['python', 'reference', 'parameter-passing', 'pass-by-reference']",1244802231,3354,2186406,43,True
141088,How to iterate over a dictionary?,"<p>I've seen a few different ways to iterate over a dictionary in C#.  Is there a standard way?</p>
","['c#', 'dictionary', 'loops']",1222453206,3346,2523531,20,True
1186535,How do I modify a specific commit?,"<p>I have the following commit history:</p>
<ol>
<li><code>HEAD</code></li>
<li><code>HEAD~</code></li>
<li><code>HEAD~2</code></li>
<li><code>HEAD~3</code></li>
</ol>
<p><code>git commit --amend</code> modifies the current <code>HEAD</code> commit. But how do I modify <code>HEAD~3</code>?</p>
","['git', 'git-rewrite-history']",1248671947,3340,1729794,23,True
5235142,How do I disable the resizable property of a textarea?,"<p>I want to disable the resizable property of a <code>textarea</code>.</p>

<p>Currently, I can resize a <code>textarea</code> by clicking on the bottom right corner of the <code>textarea</code> and dragging the mouse. How can I disable this?</p>

<p><a href=""https://i.sstatic.net/xrfWQ.png"" rel=""noreferrer""><img src=""https://i.sstatic.net/xrfWQ.png"" alt=""Enter image description here""></a></p>
","['html', 'css', 'resize', 'textarea']",1299600940,3340,1888175,21,True
37576685,Using async/await with a forEach loop,"<p>Are there any issues with using <code>async</code>/<code>await</code> in a <code>forEach</code> loop? I'm trying to loop through an array of files and <code>await</code> on the contents of each file.</p>
<pre><code>import fs from 'fs-promise'

async function printFiles () {
  const files = await getFilePaths() // Assume this works fine

  files.forEach(async (file) =&gt; {
    const contents = await fs.readFile(file, 'utf8')
    console.log(contents)
  })
}

printFiles()
</code></pre>
<p>This code does work, but could something go wrong with this? I had someone tell me that you're not supposed to use <code>async</code>/<code>await</code> in a higher-order function like this, so I just wanted to ask if there was any issue with this.</p>
","['javascript', 'node.js', 'promise', 'async-await', 'ecmascript-2017']",1464807358,3322,2420711,35,True
92082,How to add a column with a default value to an existing table in SQL Server?,"<p>How can I add a column with a default value to an existing table in <a href=""http://en.wikipedia.org/wiki/Microsoft_SQL_Server#Genesis"" rel=""noreferrer"">SQL Server 2000</a> / <a href=""http://en.wikipedia.org/wiki/Microsoft_SQL_Server#SQL_Server_2005"" rel=""noreferrer"">SQL Server 2005</a>?</p>
","['sql', 'sql-server', 'sql-server-2005', 'sql-server-2000']",1221741004,3321,3902396,45,True
9834689,How can I see the differences between two branches?,"<p>How can I see the differences between branches <code>branch_1</code> and <code>branch_2</code>?</p>
","['git', 'git-diff']",1332481668,3321,2687407,12,True
2052390,Manually raising (throwing) an exception in Python,"<p>How do I raise an exception in Python so that it can later be caught via an <code>except</code> block?</p>
","['python', 'exception']",1263330460,3309,3309390,11,True
287871,How do I print colored text to the terminal?,"<p>How do I output colored text to the terminal in Python?</p>
","['python', 'terminal', 'output', 'ansi-colors']",1226602690,3306,2713888,67,True
9270734,ssh &quot;permissions are too open&quot;,"<p>I get the following error from ssh:</p>
<pre><code>Permissions 0777 for '/Users/username/.ssh/id_rsa' are too open.
It is recommended that your private key files are NOT accessible by others.
This private key will be ignored.
</code></pre>
<p>What permissions should I give to the id_rsa file?</p>
","['permissions', 'ssh']",1329184951,3291,3023824,36,True
576169,Understanding Python super() with __init__() methods,"<p>Why is <code>super()</code> used?</p>
<p>Is there a difference between using <code>Base.__init__</code> and <code>super().__init__</code>?</p>
<pre><code>class Base(object):
    def __init__(self):
        print &quot;Base created&quot;
        
class ChildA(Base):
    def __init__(self):
        Base.__init__(self)
        
class ChildB(Base):
    def __init__(self):
        super(ChildB, self).__init__()
        
ChildA() 
ChildB()
</code></pre>
","['python', 'class', 'oop', 'inheritance', 'super']",1235349008,3284,2913309,7,True
510348,How do I make a time delay?,"<p>How do I put a time delay in a Python script?</p>
","['python', 'delay', 'sleep', 'timedelay']",1233731049,3275,3912179,13,True
1357118,event.preventDefault() vs. return false,"<p>When I want to prevent other event handlers from executing after a certain event is fired, I can use one of two techniques. I'll use jQuery in the examples, but this applies to plain-JS as well:</p>

<h3>1. <code>event.preventDefault()</code></h3>

<pre><code>$('a').click(function (e) {
    // custom handling here
    e.preventDefault();
});
</code></pre>

<h3>2. <code>return false</code></h3>

<pre><code>$('a').click(function () {
    // custom handling here
    return false;
});
</code></pre>

<p>Is there any significant difference between those two methods of stopping event propagation?</p>

<p>For me, <code>return false;</code> is simpler, shorter and probably less error prone than executing a method. With the method, you have to remember about correct casing, parenthesis, etc. </p>

<p>Also, I have to define the first parameter in callback to be able to call the method. Perhaps, there are some reasons why I should avoid doing it like this and use <code>preventDefault</code> instead? What's the better way?</p>
","['javascript', 'jquery', 'event-handling', 'dom-events', 'event-propagation']",1251719911,3268,943378,14,True
3042437,How can I change the commit author for a single commit?,"<p>I want to change the author of one specific commit in the history. It's not the latest commit.</p>
<p><strong>Related:</strong> <a href=""https://stackoverflow.com/questions/750172/how-do-i-change-the-author-of-a-commit-in-git"">How do I change the author and committer name/email for multiple commits?</a></p>
","['git', 'git-commit']",1276574408,3266,1904230,33,True
2530,How do you disable browser autocomplete on web form field / input tags?,"<p>How do you disable autocomplete in the major browsers for a specific input (or form field)?</p>
","['html', 'forms', 'browser', 'autocomplete']",1217953352,3264,1480741,108,True
750486,JavaScript closure inside loops – simple practical example,"<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>var funcs = [];
// let's create 3 functions
for (var i = 0; i &lt; 3; i++) {
  // and store them in funcs
  funcs[i] = function() {
    // each should log its value.
    console.log(""My value:"", i);
  };
}
for (var j = 0; j &lt; 3; j++) {
  // and now let's run each one to see
  funcs[j]();
}</code></pre>
</div>
</div>
</p>
<p>It outputs this:</p>
<blockquote>
<p>My value: 3<br />
My value: 3<br />
My value: 3</p>
</blockquote>
<p>Whereas I'd like it to output:</p>
<blockquote>
<p>My value: 0<br />
My value: 1<br />
My value: 2</p>
</blockquote>
<hr />
<p>The same problem occurs when the delay in running the function is caused by using event listeners:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>var buttons = document.getElementsByTagName(""button"");
// let's create 3 functions
for (var i = 0; i &lt; buttons.length; i++) {
  // as event listeners
  buttons[i].addEventListener(""click"", function() {
    // each should log its value.
    console.log(""My value:"", i);
  });
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;button&gt;0&lt;/button&gt;
&lt;br /&gt;
&lt;button&gt;1&lt;/button&gt;
&lt;br /&gt;
&lt;button&gt;2&lt;/button&gt;</code></pre>
</div>
</div>
</p>
<p>… or asynchronous code, e.g. using Promises:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>// Some async wait function
const wait = (ms) =&gt; new Promise((resolve, reject) =&gt; setTimeout(resolve, ms));

for (var i = 0; i &lt; 3; i++) {
  // Log `i` as soon as each promise resolves.
  wait(i * 100).then(() =&gt; console.log(i));
}</code></pre>
</div>
</div>
</p>
<p>It is also apparent in <code>for in</code> and <code>for of</code> loops:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const arr = [1,2,3];
const fns = [];

for (var i in arr){
  fns.push(() =&gt; console.log(""index:"", i));
}

for (var v of arr){
  fns.push(() =&gt; console.log(""value:"", v));
}

for (const n of arr) {
  var obj = { number: n }; // or new MyLibObject({ ... })
  fns.push(() =&gt; console.log(""n:"", n, ""|"", ""obj:"", JSON.stringify(obj)));
}

for(var f of fns){
  f();
}</code></pre>
</div>
</div>
</p>
<p>What’s the solution to this basic problem?</p>
","['javascript', 'loops', 'closures']",1239775580,3263,488353,45,True
34571,"How do I test a class that has private methods, fields or inner classes?","<p>How do I use JUnit to test a class that has internal private methods, fields or nested classes?</p>
<p>It seems bad to change the access modifier for a method just to be able to run a test.</p>
","['java', 'unit-testing', 'junit', 'tdd']",1220026269,3262,1335035,59,True
332289,How do I change the size of figures drawn with Matplotlib?,"<p>How do I change the size of figure drawn with Matplotlib?</p>
","['python', 'pandas', 'matplotlib', 'seaborn', 'figsize']",1228166684,3259,6335149,16,True
101752,I ran into a merge conflict. How do I abort the merge?,"<p>I used <code>git pull</code> and had a merge conflict:</p>
<pre><code>unmerged:   some_file.txt

You are in the middle of a conflicted merge.
</code></pre>
<p>How do I abandon my changes to the file and keep only the pulled changes?</p>
","['git', 'version-control', 'git-merge', 'git-merge-conflict']",1221830460,3257,2750324,14,True
27509,Detecting an undefined object property,"<p>How do I check if an object property in JavaScript is undefined?</p>
","['javascript', 'object', 'undefined', 'object-property']",1219735508,3247,1519945,49,True
953481,How do I find and restore a deleted file in a Git repository?,"<p>Say I'm in a Git repository. I delete a file and commit that change. I continue working and make some more commits. Then, I discover that I need to restore that file after deleting it.</p>
<p>I know I can checkout a file using <code>git checkout &lt;commit&gt; -- filename.txt</code>, but I don't know when that file was deleted.</p>
<ol>
<li>How do I find the commit that deleted a given filename?</li>
<li>How do I restore that file back into my working copy?</li>
</ol>
","['git', 'file-io', 'git-checkout']",1244155234,3242,1172401,30,True
818255,What does &quot; 2&gt;&amp;1 &quot; mean?,"<p>To combine <code>stderr</code> and <code>stdout</code> into the <code>stdout</code> stream, we append this to a command:</p>
<pre><code>2&gt;&amp;1
</code></pre>
<p>For example, the following command shows the first few errors from compiling <code>main.cpp</code>:</p>
<pre><code>g++ main.cpp 2&gt;&amp;1 | head
</code></pre>
<p>But what does <code>2&gt;&amp;1</code> mean?</p>
","['bash', 'shell', 'unix']",1241391420,3240,1925504,19,True
1720421,How do I concatenate two lists in Python?,"<p>How do I concatenate two lists in Python?</p>

<p>Example:</p>

<pre><code>listone = [1, 2, 3]
listtwo = [4, 5, 6]
</code></pre>

<p>Expected outcome:</p>

<pre><code>&gt;&gt;&gt; joinedlist
[1, 2, 3, 4, 5, 6]
</code></pre>
","['python', 'list', 'concatenation']",1258009449,3238,4779944,31,True
53513,How do I check if a list is empty?,"<p>For example, if passed the following:</p>

<pre><code>a = []
</code></pre>

<p>How do I check to see if <code>a</code> is empty?</p>
","['python', 'list']",1221027611,3222,5294937,27,True
978061,HTTP GET with request body,"<p>I'm developing a new RESTful webservice for our application.</p>
<p>When doing a GET on certain entities, clients can request the contents of the entity.
If they want to add some parameters (for example sorting a list) they can add these parameters in the query string.</p>
<p>Alternatively I want people to be able to specify these parameters in the request body.
<a href=""https://www.rfc-editor.org/rfc/rfc2616"" rel=""noreferrer"">HTTP/1.1</a> does not seem to explicitly forbid this. This will allow them to specify more information, might make it easier to specify complex XML requests.</p>
<p>My questions:</p>
<ul>
<li>Is this a good idea altogether?</li>
<li>Will HTTP clients have issues with using request bodies within a GET request?</li>
</ul>
<p><a href=""https://www.rfc-editor.org/rfc/rfc2616"" rel=""noreferrer"">https://www.rfc-editor.org/rfc/rfc2616</a></p>
","['rest', 'http', 'http-get']",1244666844,3220,2604831,26,True
9537392,`git fetch` a remote branch,"<p>The remote repository contains various branches such as <code>origin/daves_branch</code>:</p>
<pre><code>$ git branch -r
origin/HEAD -&gt; origin/master
origin/daves_branch
origin/master
</code></pre>
<p>How do I switch to <code>daves_branch</code> in the local repository so that it tracks <code>origin/daves_branch</code>?</p>
<p>I tried:</p>
<pre><code>$ git fetch origin daves_branch
$ git checkout daves_branch
</code></pre>
","['git', 'branch', 'git-branch', 'git-fetch']",1330708016,3219,4783429,31,True
409286,Should I use the datetime or timestamp data type in MySQL?,"<p>Would you recommend using a <a href=""https://dev.mysql.com/doc/refman/5.0/en/datetime.html"" rel=""noreferrer"">datetime</a> or a <a href=""https://dev.mysql.com/doc/refman/5.0/en/datetime.html"" rel=""noreferrer"">timestamp</a> field, and why (using MySQL)? </p>

<p>I'm working with PHP on the server side.</p>
","['mysql', 'datetime', 'timestamp', 'sqldatatypes']",1230999277,3214,1174959,40,True
592620,How can I check if a program exists from a Bash script?,"<p>How would I validate that a program exists, in a way that will either return an error and exit, or continue with the script?</p>

<p>It seems like it should be easy, but it's been stumping me.</p>
",['bash'],1235685169,3203,1277012,38,True
739654,How do I make function decorators and chain them together?,"<p>How do I make two decorators in Python that would do the following?</p>
<pre><code>@make_bold
@make_italic
def say():
   return &quot;Hello&quot;
</code></pre>
<p>Calling <code>say()</code> should return:</p>
<pre><code>&quot;&lt;b&gt;&lt;i&gt;Hello&lt;/i&gt;&lt;/b&gt;&quot;
</code></pre>
","['python', 'function', 'decorator', 'python-decorators', 'chain']",1239433531,3196,685166,22,True
750172,How do I change the author and committer name/email for multiple commits?,"<p>How do I change the author for a range of commits?</p>
","['git', 'version-control', 'git-filter-branch', 'git-rewrite-history']",1239764964,3192,1275087,46,True
23569441,Is it possible to apply CSS to half of a character?,"<p><strong>What I am looking for:</strong></p>
<p>A way to style one <strong>HALF</strong> of a character. (In this case, half the letter being transparent)</p>
<p><strong>What I have currently searched for and tried (With no luck):</strong></p>
<ul>
<li>Methods for styling half of a character/letter</li>
<li>Styling part of a character with CSS or JavaScript</li>
<li>Apply CSS to 50% of a character</li>
</ul>
<p>Below is an example of what I am trying to obtain.</p>
<p><img src=""https://i.sstatic.net/SaH8v.png"" alt=""x"" /></p>
<p>Does a CSS or JavaScript solution exist for this, or am I going to have to resort to images? I would prefer not to go the image route as this text will end up being generated dynamically.</p>
","['javascript', 'html', 'css']",1399652217,3191,294254,20,True
1555109,How to stop EditText from gaining focus when an activity starts in Android?,"<p>I have an <code>Activity</code> in Android, with two elements:</p>
<ol>
<li><code>EditText</code></li>
<li><code>ListView</code></li>
</ol>
<p>When my <code>Activity</code> starts, the <code>EditText</code> immediately has the input focus (flashing cursor). I don't want any control to have input focus at startup. I tried:</p>
<pre><code>EditText.setSelected(false);
EditText.setFocusable(false);
</code></pre>
<p>No luck. How can I convince the <code>EditText</code> to not select itself when the <code>Activity</code> starts?</p>
","['android', 'listview', 'android-activity', 'android-edittext', 'focus']",1255359802,3181,835998,54,True
332030,"When should static_cast, dynamic_cast, const_cast, and reinterpret_cast be used?","<p>What are the proper uses of:</p>
<ul>
<li><a href=""https://en.cppreference.com/w/cpp/language/static_cast"" rel=""noreferrer""><code>static_cast</code></a></li>
<li><a href=""https://en.cppreference.com/w/cpp/language/dynamic_cast"" rel=""noreferrer""><code>dynamic_cast</code></a></li>
<li><a href=""https://en.cppreference.com/w/cpp/language/const_cast"" rel=""noreferrer""><code>const_cast</code></a></li>
<li><a href=""https://en.cppreference.com/w/cpp/language/reinterpret_cast"" rel=""noreferrer""><code>reinterpret_cast</code></a></li>
<li><a href=""https://en.cppreference.com/w/cpp/language/explicit_cast"" rel=""noreferrer""><code>(type)value</code></a> (C-style cast)</li>
<li><a href=""https://en.cppreference.com/w/cpp/language/explicit_cast"" rel=""noreferrer""><code>type(value)</code></a> (function-style cast)</li>
</ul>
<p>How does one decide which to use in which specific cases?</p>
","['c++', 'pointers', 'casting', 'c++-faq']",1228162267,3173,821047,12,True
47981,"How to set, clear, and toggle a single bit","<p>How can I set, clear, and toggle a bit?</p>
","['c++', 'c', 'bit-manipulation', 'bitwise-operators']",1220748137,3167,1709560,28,True
31044,Is there an &quot;exists&quot; function for jQuery?,"<p>How can I check the existence of an element in jQuery?</p>

<p>The current code that I have is this:</p>

<pre><code>if ($(selector).length &gt; 0) {
    // Do something
}
</code></pre>

<p>Is there a more elegant way to approach this? Perhaps a plugin or a function?</p>
","['javascript', 'jquery']",1219866581,3165,871632,17,True
651038,How do I clone a Git repository into a specific folder?,"<p>The command <code>git clone git@github.com:whatever</code> creates a directory named <code>whatever</code> containing a Git repository:</p>
<pre><code>./
    whatever/
        .git
</code></pre>
<p>I want the contents of the Git repository cloned into my current directory <code>./</code> instead:</p>
<pre><code>./
    .git
</code></pre>
","['git', 'repository', 'git-clone']",1237219014,3165,3278451,22,True
3855127,Find (and kill) processes listening to port 3000 on Mac,"<p>How do I manually find (and kill) process using the terminal that listen to/use my TCP ports? I'm on macOS.</p>
<p>Sometimes, after a crash or bug, my Rails app gets locked to port 3000, and I can't find it using <code>ps -ef</code>...</p>
<p>When running</p>
<pre><code>rails server
</code></pre>
<p>I get</p>
<pre><code>Address already in use - bind(2) (Errno::EADDRINUSE)
</code></pre>
<p>The same issue happens when stopping the Node.js process. Even after the process is stopped and the app stops running, port <code>3000</code> is locked. When starting the app again, getting</p>
<pre><code>Address already in use (Errno::EADDRINUSE)
</code></pre>
","['macos', 'tcp', 'process', 'port']",1286194756,3163,4927233,40,True
166221,How can I upload files asynchronously with jQuery?,"<p>I would like to upload a file asynchronously with jQuery. </p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>$(document).ready(function () {
    $(""#uploadbutton"").click(function () {
        var filename = $(""#file"").val();

        $.ajax({
            type: ""POST"",
            url: ""addFile.do"",
            enctype: 'multipart/form-data',
            data: {
                file: filename
            },
            success: function () {
                alert(""Data Uploaded: "");
            }
        });
    });
});</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/2.2.0/jquery.min.js""&gt;&lt;/script&gt;
&lt;span&gt;File&lt;/span&gt;
&lt;input type=""file"" id=""file"" name=""file"" size=""10""/&gt;
&lt;input id=""uploadbutton"" type=""button"" value=""Upload""/&gt;</code></pre>
</div>
</div>
</p>

<p>Instead of the file being uploaded, I am only getting the filename. What can I do to fix this problem?</p>
","['javascript', 'jquery', 'ajax', 'asynchronous', 'xmlhttprequest']",1223029337,3162,1510720,34,True
312443,How do I split a list into equally-sized chunks?,"<p>How do I split a list of arbitrary length into equal sized chunks?</p>
<hr />
<p><sub>See also: <a href=""https://stackoverflow.com/q/434287"">How to iterate over a list in chunks</a>.<br />
To chunk strings, see <a href=""https://stackoverflow.com/questions/9475241"">Split string every nth character?</a>.</sub></p>
","['python', 'list', 'split', 'chunks']",1227442552,3159,1761773,69,True
21593,What is the difference between #include &lt;filename&gt; and #include &quot;filename&quot;?,"<p>What is the difference between using angle brackets and quotes in an <code>include</code> directive?</p>
<ul>
<li><code>#include &lt;filename&gt;</code></li>
<li><code>#include &quot;filename&quot;</code></li>
</ul>
","['c++', 'c', 'include', 'header-files', 'c-preprocessor']",1219369206,3152,949169,30,True
19578796,What is the --save option for npm install?,"<p>I saw some tutorial where the command was:</p>
<pre><code>npm install --save
</code></pre>
<p>What does the <code>--save</code> option mean?</p>
","['node.js', 'npm']",1382658851,3150,1218044,17,True
5515310,"Is there a standard function to check for null, undefined, or blank variables in JavaScript?","<p>Is there a universal JavaScript function that checks that a variable has a value and ensures that it's not <code>undefined</code> or <code>null</code>? I've got this code, but I'm not sure if it covers all cases:</p>
<pre><code>function isEmpty(val){
    return (val === undefined || val == null || val.length &lt;= 0) ? true : false;
}
</code></pre>
","['javascript', 'null', 'comparison', 'undefined']",1301670864,3134,3111367,47,True
24958140,What is the difference between the &#39;COPY&#39; and &#39;ADD&#39; commands in a Dockerfile?,"<p>What is the difference between the <code>COPY</code> and <code>ADD</code> commands in a Dockerfile, and when would I use one over the other?</p>

<pre><code>COPY &lt;src&gt; &lt;dest&gt;
</code></pre>

<blockquote>
  <p>The COPY instruction will copy new files from <code>&lt;src&gt;</code> and add them to the container's filesystem at path <code>&lt;dest&gt;</code></p>
</blockquote>

<pre><code>ADD &lt;src&gt; &lt;dest&gt;
</code></pre>

<blockquote>
  <p>The ADD instruction will copy new files from <code>&lt;src&gt;</code> and add them to the container's filesystem at path <code>&lt;dest&gt;</code>.</p>
</blockquote>
","['docker', 'dockerfile']",1406298680,3134,1110681,17,True
4351521,How do I pass command line arguments to a Node.js program and receive them?,"<p>I have a web server written in <a href=""http://en.wikipedia.org/wiki/Node.js"" rel=""noreferrer"">Node.js</a> and I would like to launch with a specific folder. I'm not sure how to access arguments in JavaScript. I'm running node like this:</p>

<pre><code>$ node server.js folder
</code></pre>

<p>here <code>server.js</code> is my server code. Node.js help says this is possible:</p>

<pre><code>$ node -h
Usage: node [options] script.js [arguments]
</code></pre>

<p>How would I access those arguments in JavaScript? Somehow I was not able to find this information on the web.</p>
","['javascript', 'node.js', 'arguments', 'command-line-arguments']",1291427806,3131,1934891,42,True
2785485,Is there a unique Android device ID?,"<p>Do Android devices have a unique ID, and if so, what is a simple way to access it using Java?</p>
","['android', 'uniqueidentifier']",1273193248,3117,1313325,54,True
5137497,Find the current directory and file&#39;s directory,"<p>How do I determine:</p>
<ol>
<li>the current directory (where I was in the shell when I ran the Python script), and</li>
<li>where the Python file I am executing is?</li>
</ol>
","['python', 'directory']",1298857881,3115,5375581,13,True
5905054,How can I recursively find all files in current and subfolders based on wildcard matching?,"<p>How can I recursively find all files in current and subfolders based on wildcard matching?</p>
","['linux', 'shell']",1304636494,3112,5007652,19,True
252703,What is the difference between Python&#39;s list methods append and extend?,"<p>What's the difference between the list methods <code>append()</code> and <code>extend()</code>?</p>
","['python', 'list', 'data-structures', 'append', 'extend']",1225432536,3110,3312922,20,True
369602,Deleting an element from an array in PHP,"<p>Is there an easy way to delete an element from an array using PHP, such that <code>foreach ($array)</code> no longer includes that element?</p>

<p>I thought that setting it to <code>null</code> would do it, but apparently it does not work.</p>
","['php', 'arrays', 'unset']",1229372935,3107,3843971,26,True
